INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING
40002031	4	0	2	31	Food_1	白米饭	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002032	4	0	2	32	Food_1	破旧的书籍	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002033	4	0	2	33	Food_1	红枫蜘蛛丝	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002034	4	0	2	34	Food_1	柔丝柳绵	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002035	4	0	2	35	Food_1	石狮王之灵	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002036	4	0	2	36	Food_1	柔丝八卦披风	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002037	4	0	2	37	Food_1	八仙过海	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002038	4	0	2	38	Food_1	圣旨	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002039	4	0	2	39	Food_1	老君八卦炉	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002040	4	0	2	40	Food_1	七宝沉香辇	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002041	4	0	2	41	Food_1	天下第一山	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002042	4	0	2	42	Food_1	破嗔的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002043	4	0	2	43	Food_1	黄蜂的毒针	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002044	4	0	2	44	Food_1	驱蜂药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002045	4	0	2	45	Food_1	闪电豹的牙齿	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002046	4	0	2	46	Food_1	剧毒之牙	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002047	4	0	2	47	Food_1	山蜘蛛丝	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002048	4	0	2	48	Food_1	红枫蜘蛛调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002049	4	0	2	49	Food_1	马匪护身符	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002050	4	0	2	50	Food_1	未点燃的火把	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002051	4	0	2	51	Food_1	镇魂之刃	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002052	4	0	2	52	Food_1	修罗七星钉	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002053	4	0	2	53	Food_1	狼族符印	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002054	4	0	2	54	Food_1	哨子	任务道具。	1	0	8	1	300001	-1	0	-1	-1	-1	4	任务道具
40002055	4	0	2	55	Food_1	大钻石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002056	4	0	2	56	Food_1	秦家寨密信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002057	4	0	2	57	Food_1	完美的灰熊皮	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002058	4	0	2	58	Food_1	狼王牙齿	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002059	4	0	2	59	Food_1	灰熊王的皮	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002060	4	0	2	60	Food_1	红枫蜘蛛王的丝	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002061	4	0	2	61	Food_1	曲瑞的家书	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002062	4	0	2	62	Food_1	皮袋子	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002063	4	0	2	63	Food_1	蒙古黑蜂的刺	任务道具。	1	0	7	8	-1	-1	1	-1	-1	8	4	任务道具
40002064	4	0	2	64	Food_1	郡主的手帕	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002065	4	0	2	65	Food_1	阮诚的佩剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002066	4	0	2	66	Food_1	一副耳环	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002067	4	0	2	67	Food_1	草原狼皮	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002068	4	0	2	68	Food_1	白狼皮	任务道具。	1	0	7	10	-1	-1	1	-1	-1	10	4	任务道具
40002069	4	0	2	69	Food_1	狼粪	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002070	4	0	2	70	Food_1	火折子	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002071	4	0	2	71	Food_1	勇士的家书	任务道具。	1	0	8	1	300000	-1	0	-1	-1	1	4	任务道具
40002072	4	0	2	72	Food_1	铁矿石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002073	4	0	2	73	Food_1	干燥的木柴	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002074	4	0	2	74	Food_1	招魂幡	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002075	4	0	2	75	Food_1	偃师傀儡虫	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002076	4	0	2	76	Food_1	石狮子的碎片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002077	4	0	2	77	Food_1	柳笛	任务道具。	1	0	8	1	300002	-1	0	-1	-1	1	4	任务道具
40002078	4	0	2	78	Food_1	马汉的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002079	4	0	2	79	Food_1	龙纹银锁片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002080	4	0	2	80	Food_1	凤纹银锁片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002081	4	0	2	81	Food_1	修罗印记	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002082	4	0	2	82	Food_1	张叔夜的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002083	4	0	2	83	Food_1	灵魂探测器	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002084	4	0	2	84	Food_1	旱船的控制器	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002085	4	0	2	85	Food_1	黑沼豹皮	任务道具。	1	0	7	10	-1	-1	1	-1	-1	10	4	任务道具
40002086	4	0	2	86	Food_1	黑苗护身符	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002087	4	0	2	87	Food_1	厄修罗护身符	任务道具。	1	0	8	1	300003	-1	0	-1	-1	1	4	任务道具
40002088	4	0	2	88	Food_1	永夜修罗护身符	任务道具。	1	0	8	1	300003	-1	0	-1	-1	1	4	任务道具
40002089	4	0	2	89	Food_1	万劫修罗护身符	任务道具。	1	0	8	1	300003	-1	0	-1	-1	1	4	任务道具
40002090	4	0	2	90	Food_1	修罗王的指示	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002091	4	0	2	91	Food_1	高山白猿的牙齿	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002092	4	0	2	92	Food_1	大黄蜂的毒囊	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002093	4	0	2	93	Food_1	马五德的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002094	4	0	2	94	Food_1	辛双清的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002095	4	0	2	95	Food_1	虎皮	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002096	4	0	2	96	Food_1	熊胆	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002097	4	0	2	97	Food_1	六品叶人参	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002098	4	0	2	98	Food_1	神医的配方	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002099	4	0	2	99	Food_1	女真首领的旗帜	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002100	4	0	2	100	Food_1	上等虎皮	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002101	4	0	2	101	Food_1	上等虎骨	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002102	4	0	2	102	Food_1	劾里钵的信	任务道具。	1	0	7	1	-1	-1	0	-1	-1	1	4	任务道具
40002103	4	0	2	103	Food_1	调好的药酒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002104	4	0	2	104	Food_1	宝藏探测器	任务道具#r使用：可以告诉你距离宝藏还有多远。	1	0	8	1	300004	-1	0	-1	-1	1	4	任务道具
40002105	4	0	2	105	Food_1	何执中的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002106	4	0	2	106	Food_1	神秘的宝藏	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002107	4	0	2	107	FightSkillTianShan_5	传讯焰火	任务道具#r右键点击可指示放焰火的地点。	1	0	8	1	300009	-1	0	-1	-1	1	4	任务道具
40002108	4	0	2	108	TaskTools1_2	联名推荐信	任务道具#r右键点击可阅读。	1	0	8	9	300019	-1	1	-1	-1	9	4	任务道具
40002109	4	0	2	109	TaskTools1_1	漕运货舱	任务道具#r右键点击可打开货舱。	1	0	8	1	300017	-1	1	-1	-1	1	4	任务道具
40002110	4	0	2	110	TaskTools1_1	一箱厨具	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002111	4	0	2	110	Food_1	杨铁信的剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002112	4	0	2	110	Food_1	阿支的头颅	任务道具#r该物品将触发一个任务。	1	0	8	1	300018	-1	1	-1	-1	1	4	任务道具
40002113	4	0	2	110	Food_1	呼延庆的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002114	4	0	2	110	Food_1	蜡丸	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002115	4	0	2	110	TaskTools1_2	少林派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002116	4	0	2	110	TaskTools1_3	明教信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002117	4	0	2	110	TaskTools1_4	丐帮信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002118	4	0	2	110	TaskTools1_5	武当派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002119	4	0	2	110	TaskTools1_6	峨嵋派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002120	4	0	2	110	TaskTools1_7	星宿派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002121	4	0	2	110	TaskTools1_8	大理派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002122	4	0	2	110	TaskTools1_9	天山派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002123	4	0	2	110	TaskTools1_10	逍遥派信笺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002124	4	0	2	110	TaskTools1_10	大扫帚	任务道具#r使用：打扫少林寺的道路和庭院	1	0	8	1	300020	58	0	-1	-1	1	4	任务道具
40002125	4	0	2	110	TaskTools1_10	散落的柴火	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002126	4	0	2	110	TaskTools1_10	散落的蘑菇	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002127	4	0	2	110	TaskTools1_10	散落的松果	任务道具。	1	0	7	5	-1	-1	1	-1	-1	5	4	任务道具
40002128	4	0	2	110	TaskTools1_10	嵩阳书院书库钥匙	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40002129	4	0	2	110	TaskTools1_10	哑巴的黄莲	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003000	4	0	3	0	Food_1	满月	任务道具#一朵美丽的茶花。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003001	4	0	3	1	Food_1	眼儿媚	任务道具#一朵美丽的茶花。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003002	4	0	3	2	Food_1	红妆素裹	任务道具#一朵美丽的茶花。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003003	4	0	3	3	Food_1	抓破美人脸	任务道具#茶花种子。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003004	4	0	3	4	Food_1	茶花幼苗：满月	任务道具#使用：种植茶花。	1	0	8	1	300011	-1	1	-1	-1	1	4	任务道具
40003005	4	0	3	5	Food_1	茶花幼苗：眼儿媚	任务道具#使用：种植茶花。	1	0	8	1	300012	-1	1	-1	-1	1	4	任务道具
40003006	4	0	3	6	Food_1	茶花幼苗：红妆素裹	任务道具#使用：种植茶花。	1	0	8	1	300013	-1	1	-1	-1	1	4	任务道具
40003007	4	0	3	7	Food_1	茶花幼苗：抓破美人脸	任务道具#使用：种植茶花。	1	0	8	1	300014	-1	1	-1	-1	1	4	任务道具
40003008	4	0	3	8	Food_1	金蚕蛊解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003009	4	0	3	9	Food_1	无形蛊解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003010	4	0	3	10	Food_1	影月蛊解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003011	4	0	3	11	Food_1	天灵蛊解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003012	4	0	3	12	Food_1	蛊虫	任务道具#使用：喂蛊虫吃下草药。	1	0	8	1	300010	-1	1	-1	-1	1	4	任务道具
40003013	4	0	3	13	Food_1	空水桶	任务道具#使用：打水。	1	0	8	1	300016	-1	1	-1	-1	1	4	任务道具
40003014	4	0	3	14	Food_1	一桶无根水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003015	4	0	3	15	Food_1	一桶观音水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003016	4	0	3	16	Food_1	一桶灵泉水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003017	4	0	3	17	Food_1	一桶尘缘水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003018	4	0	3	18	Food_1	念过往生咒的无根水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003019	4	0	3	19	Food_1	念过往生咒的观音水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003020	4	0	3	20	Food_1	念过往生咒的灵泉水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003021	4	0	3	21	Food_1	念过往生咒的尘缘水	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003022	4	0	3	22	Food_1	玄冰碧火酒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003023	4	0	3	23	Food_1	东郭修罗石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003024	4	0	3	24	Food_1	西门修罗石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003025	4	0	3	25	Food_1	南宫修罗石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003026	4	0	3	26	Food_1	北城修罗石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003027	4	0	3	27	Food_1	金蚕蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003028	4	0	3	28	Food_1	无形蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003029	4	0	3	29	Food_1	影月蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003030	4	0	3	30	Food_1	天灵蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003031	4	0	3	31	Food_1	金针	任务道具。	1	0	8	1	300015	-1	1	-1	-1	1	4	任务道具
40003032	4	0	3	32	Food_1	移形金针	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003033	4	0	3	33	Food_1	金针：手太阴肺经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003034	4	0	3	34	Food_1	金针：手阳明大肠经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003035	4	0	3	35	Food_1	金针：足阳明胃经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003036	4	0	3	36	Food_1	金针：足太阴脾经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003037	4	0	3	37	Food_1	迅捷移形蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003038	4	0	3	38	Food_1	幻影移形蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003039	4	0	3	39	Food_1	迷踪移形蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003040	4	0	3	40	Food_1	夜幕移形蛊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
40003041	4	0	3	41	Food_1	医用水银	任务道具。	1	0	7	1	-1	-1	1	-1	-1	1	4	任务道具
