INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT
3151	变异燕子	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	841	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_8	1000	2000
3152	变异燕子	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	841	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_8	1000	2000
3153	变异燕子	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	841	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_8	1000	2000
3159	燕子宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	816	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_8	1000	2000
3160	刺猬	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	814	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_6	1000	2000
3161	变异刺猬	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	839	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_6	1000	2000
3162	变异刺猬	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	839	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_6	1000	2000
3163	变异刺猬	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	839	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_6	1000	2000
3169	刺猬宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	814	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_6	1000	2000
3170	浣熊	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	807	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3171	变异浣熊	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	832	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3172	变异浣熊	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	832	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3173	变异浣熊	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	832	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3174	变异浣熊	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	832	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3179	浣熊宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	807	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_5	1000	2000
3180	猫头鹰	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	812	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3181	变异猫头鹰	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	837	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3182	变异猫头鹰	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	837	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3183	变异猫头鹰	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	837	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3184	变异猫头鹰	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	837	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3189	猫头鹰宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	812	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_7	1000	2000
3190	鹦鹉	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	822	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3191	变异鹦鹉	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	847	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3192	变异鹦鹉	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	847	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3193	变异鹦鹉	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	847	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3194	变异鹦鹉	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	847	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3199	鹦鹉宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	822	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_10	1000	2000
3200	野猪	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	810	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3201	变异野猪	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	835	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3202	变异野猪	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	835	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3203	变异野猪	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	835	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3204	变异野猪	0	60	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	835	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3209	野猪宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	174	192	174	192	2837	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	810	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_9	1000	2000
3210	冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	803	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3211	变异冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	828	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3212	变异冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	828	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3213	变异冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	828	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3214	变异冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	828	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3215	变异冰蚕	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	828	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3219	冰蚕宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	803	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_2	1000	2000
3220	鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	813	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3221	变异鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	838	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3222	变异鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	838	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3223	变异鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	838	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3224	变异鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	838	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3225	变异鹰	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	838	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3229	鹰宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	813	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_4	1000	2000
3230	駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	809	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3231	变异駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	834	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3232	变异駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	834	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3233	变异駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	834	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3234	变异駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	834	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3235	变异駮马	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	834	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3239	駮马宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	809	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_3	1000	2000
3240	雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	805	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3241	变异雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	830	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3242	变异雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	830	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3243	变异雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	830	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3244	变异雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	830	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3245	变异雪貂	0	70	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	830	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3249	雪貂宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	200	221	200	221	3665	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	805	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_1	1000	2000
3499	云飘飘的鸭子	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	817	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_20	1000	2000
3500	云飘飘的兔子	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	806	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_25	1000	2000
4083	天山派护法	0	10	1	0	10	0	-1	20	0	0	10	-1	0	21	19	21	18	33	100	0	0	15	8	2	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4084	天山派护法	0	20	1	0	10	0	-1	20	0	0	10	-1	0	34	31	34	29	54	100	0	0	24	13	3	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4085	天山派护法	0	30	1	0	10	0	-1	20	0	0	10	-1	0	47	43	47	40	75	100	0	0	33	17	4	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4086	天山派护法	0	40	1	0	10	0	-1	20	0	0	10	-1	0	60	55	60	51	96	100	0	0	42	22	5	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4087	天山派护法	0	50	1	0	10	0	-1	20	0	0	10	-1	0	73	67	73	62	117	100	0	0	51	26	6	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4088	天山派护法	0	60	1	0	10	0	-1	20	0	0	10	-1	0	86	79	86	73	138	100	0	0	60	31	7	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4089	天山派护法	0	70	1	0	10	0	-1	20	0	0	10	-1	0	99	91	99	84	159	100	0	0	69	35	8	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4090	天山派护法	0	80	1	0	10	0	-1	20	0	0	10	-1	0	112	103	112	95	180	100	0	0	78	40	9	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4091	天山派护法	0	90	1	0	10	0	-1	20	0	0	10	-1	0	125	115	125	106	201	100	0	0	87	44	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4092	天山派护法	0	100	1	0	10	0	-1	20	0	0	10	-1	0	138	127	138	117	222	100	0	0	96	49	11	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4093	天山派护法	0	100	1	0	10	0	-1	20	0	0	10	-1	0	151	139	151	128	243	100	0	0	105	54	12	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
4094	天山派护法	0	100	1	0	10	0	-1	20	0	0	10	-1	0	164	151	164	139	264	100	0	0	114	58	13	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	176	1	1	-1	100	100	set:CommonNPCHeader1 image:CommonNPCHeader1_15	1000	2000
