INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	STRING
4898	111510	高级移魂（增强主人的定力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6856	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放
4899	111511	高级移魂（增强主人的定力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6857	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放
4900	111512	高级移魂（增强主人的定力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6858	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放	高级移魂(被动)#r拥有此项技能的宠能给主人带来更强的定力#r自动释放
4901	111601	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6859	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4902	111602	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6860	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4903	111603	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6861	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4904	111604	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6862	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4905	111605	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6863	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4906	111606	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6864	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4907	111607	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6865	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4908	111608	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6866	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4909	111609	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6867	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4910	111610	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6868	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4911	111611	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6869	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4912	111612	加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6870	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4913	111701	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6871	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4914	111702	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6872	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4915	111703	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6873	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4916	111704	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6874	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4917	111705	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6875	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4918	111706	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6876	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4919	111707	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6877	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4920	111708	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6878	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4921	111709	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6879	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4922	111710	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6880	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4923	111711	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6881	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4924	111712	高级加速（增强主人的身法）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6882	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放	高级加速(被动)#r拥有此项技能的宠能给主人带来更强的身法#r自动释放
4925	111801	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6883	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4926	111802	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6884	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4927	111803	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6885	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4928	111804	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6886	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4929	111805	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6887	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4930	111806	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6888	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4931	111807	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6889	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4932	111808	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6890	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4933	111809	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6891	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4934	111810	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6892	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4935	111811	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6893	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4936	111812	强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6894	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
4937	111901	高级强身（增强主人的体力）	-1	0	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	6895	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																	高级强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放	高级强身(被动)#r拥有此项技能的宠能给主人带来更强的体力#r自动释放
